CallID;Prompt;Utterance;ASRRecognitionStatus;#ASRSuccess;(#)ASRSuccess;%ASRSuccess;#TimeOutPrompts;(#)TimeOutPrompts;%TimeOutPrompts;#ASRRejections;(#)ASRRejections;%ASRRejections;#TimeOuts_ASRRej;(#)TimeOuts_ASRRej;%TimeOuts_ASRRej;Barged-In?;#Barge-Ins;(#)Barge-Ins;%Barge-Ins;ASRConfidence;MeanASRConfidence;(Mean)ASRConfidence;UTD;ExMo;Modality;UnExMo?;#UnExMo;(#)UnExMo;%UnExMo;WPUT;WPST;SemanticParse;HelpRequest?;#HelpRequests;(#)HelpRequest;%HelpRequest;Activity;ActivityType;DD;RoleIndex;RoleName;RePrompt?;#RePrompts;(#)RePrompts;%RePrompts;LoopName;#Exchanges;#SystemTurns;#UserTurns;#SystemQuestions;(#)SystemQuestions;SystemDialogueAct;UserDialogueAct;AudioFile;EmotionalState;IQRater1;IQRater2;IQRater3;IQMedian
2061123022; At what time do you wanna travel?; EIGHT THIRTY A M  ;complete;18;3;1;0;0;0;0;0;0;0;0;0;0;4;1;0.22222;0.84341;0.78898;0.6642;2.83475;speech;voice;0;0;0;0;5;7; TimeInformation[3_DateTime] ( [day_time] ( [date_time] ( [time_range] ( [time] ( [hour] ( EIGHT ) [minute] ( THIRTY ) ) ) [period_of_day] ( [am] ( A M ) ) ) ) );0;0;0;0;exact_travel_time;Question;90.7;2;collection;1;3;1;0.13043;Retry1;22;23;18;10;2;SDA_ASK_TIME;UDA_TIME_INFORMATION;20061123/022/020.wav;angry;1;1;1;1
2061123022; Leaving at 8 30 a.m. . Did I get that right?; NO  ;complete;19;3;1;0;0;0;0;0;0;0;0;0;0;4;0;0.21053;0.93274;0.79655;0.90338;1.18675;speech;voice;0;0;0;0;2;11; Generic[Generic] ( [No] ( NO ) );0;0;0;0;/LetsGoPublic/PerformTask/query.travel_time.time;Confirmation;97;1;confimation;0;3;1;0.125;initial;23;24;19;10;2;SDA_ASK_CONFIRM_TIME;UDA_REJECT_TIME;20061123/022/021.wav;angry;1;1;1;1
2061123022; At what time do you want to travel?; EIGHT THIRTY A M  ;complete;20;3;1;0;0;0;0;0;0;0;0;0;0;4;0;0.2;0.81223;0.79733;0.86279;3.76275;speech;voice;0;0;0;0;5;8; TimeInformation[3_DateTime] ( [day_time] ( [date_time] ( [time_range] ( [time] ( [hour] ( EIGHT ) [minute] ( THIRTY ) ) ) [period_of_day] ( [am] ( A M ) ) ) ) );0;0;0;0;exact_travel_time;Question;102.6;1;collection;0;3;1;0.12;initial;24;25;20;11;2;SDA_ASK_TIME;UDA_TIME_INFORMATION;20061123/022/022.wav;angry;1;1;1;1
2061123022; Leaving at 8 30 a.m. . Is this correct?; NO  ;complete;21;3;1;0;0;0;0;0;0;0;0;0;0;4;0;0.19048;0.93607;0.80394;0.89368;1.01075;speech;voice;0;0;0;0;2;9; Generic[Generic] ( [No] ( NO ) );0;0;0;0;/LetsGoPublic/PerformTask/query.travel_time.time;Confirmation;110.1;1;confimation;0;3;0;0.11538;initial;25;26;21;11;1;SDA_ASK_CONFIRM_TIME;UDA_REJECT_TIME;20061123/022/023.wav;angry;1;1;1;1
2061123022; At what time do you want to travel?; EIGHT THIRTY KEEP A M  ;complete;22;3;1;0;0;0;0;0;0;0;0;0;0;4;0;0.18182;0.65813;0.79731;0.80214;3.02675;speech;voice;0;0;0;0;6;8;Semantic no match;0;0;0;0;exact_travel_time;Question;115.7;1;collection;0;3;0;0.11111;initial;26;27;22;12;2;SDA_ASK_TIME;UDA_UNQUALIFIED_UNRECOGNIZED;20061123/022/024.wav;veryAngry;1;1;1;1
2061123022; At what time do you wanna travel?; EIGHT THIRTY A M  ;complete;23;3;1;0;0;0;0;0;0;0;0;0;0;4;0;0.17391;0.85135;0.79966;0.81518;2.70675;speech;voice;0;0;0;0;5;7; TimeInformation[3_DateTime] ( [day_time] ( [date_time] ( [time_range] ( [time] ( [hour] ( EIGHT ) [minute] ( THIRTY ) ) ) [period_of_day] ( [am] ( A M ) ) ) ) );0;0;0;0;exact_travel_time;Question;122.3;2;collection;1;4;1;0.14286;Retry1;27;28;23;13;2;SDA_ASK_TIME;UDA_TIME_INFORMATION;20061123/022/025.wav;veryAngry;1;1;1;1
2061123022; Leaving at 8 30 a.m. . Is this correct?; NO  ;complete;24;3;1;0;0;0;0;0;0;0;0;0;0;4;0;0.16667;0.9381;0.80543;0.81586;0.93075;speech;voice;0;0;0;0;2;9; Generic[Generic] ( [No] ( NO ) );0;0;0;0;/LetsGoPublic/PerformTask/query.travel_time.time;Confirmation;128.6;1;confimation;0;4;1;0.13793;initial;28;29;24;13;2;SDA_ASK_CONFIRM_TIME;UDA_REJECT_TIME;20061123/022/026.wav;veryAngry;1;1;1;1
2061123022; At what time do you wanna travel?; EIGHT THIRTY KEEP A M  ;complete;25;3;1;0;0;0;0;0;0;0;0;0;0;4;0;0.16;0.63834;0.79875;0.80926;3.42675;speech;voice;0;0;0;0;6;7;Semantic no match;0;0;0;0;exact_travel_time;Question;134.1;1;collection;0;4;1;0.13333;initial;29;30;25;14;2;SDA_ASK_TIME;UDA_UNQUALIFIED_UNRECOGNIZED;20061123/022/027.wav;veryAngry;1;1;1;1
2061123022; At what time do you wanna travel?; EIGHT THIRTY  ;complete;26;3;1;0;0;0;0;0;0;0;0;0;0;4;0;0.15385;0.87773;0.80178;0.81806;3.95475;speech;voice;0;0;0;0;3;7; TimeInformation[3_DateTime] ( [day_time] ( [date_time] ( [time_range] ( [time] ( [hour] ( EIGHT ) [minute] ( THIRTY ) ) ) ) ) );0;0;0;0;exact_travel_time;Question;141;2;collection;1;5;1;0.16129;Retry1;30;31;26;15;2;SDA_ASK_TIME;UDA_TIME_INFORMATION;20061123/022/028.wav;veryAngry;1;1;1;1
2061123022; Leaving at 8 30 a.m. . Is this correct?; NO  ;complete;27;3;1;0;0;0;0;0;0;0;0;0;0;4;0;0.14815;0.93904;0.80687;0.81837;0.91475;speech;voice;0;0;0;0;2;9; Generic[Generic] ( [No] ( NO ) );0;0;0;0;/LetsGoPublic/PerformTask/query.travel_time.time;Confirmation;148.5;1;confimation;0;5;1;0.15625;initial;31;32;27;15;2;SDA_ASK_CONFIRM_TIME;UDA_REJECT_TIME;20061123/022/029.wav;veryAngry;1;1;1;1
2061123022; At what time do you want to travel?; EIGHT THIRTY TEN  ;complete;28;3;1;0;0;0;0;0;0;0;0;0;0;4;0;0.14286;0.83571;0.8079;0.88416;3.25075;speech;voice;0;0;0;0;4;8; TimeInformation[3_DateTime] ( [day_time] ( [date_time] ( [time_range] ( [time] ( [hour] ( EIGHT ) [minute] ( THIRTY ) ) ) ) ) ) [3_DateTime] ( [day_time] ( [date_time] ( [time_range] ( [time] ( [hour] ( TEN ) ) ) ) ) );0;0;0;0;exact_travel_time;Question;153.7;1;collection;0;5;1;0.15152;initial;32;33;28;16;2;SDA_ASK_TIME;UDA_TIME_INFORMATION;20061123/022/030.wav;veryAngry;1;1;1;1
2061123022; Leaving at 10 a.m. . Is this correct?; NO  ;complete;29;3;1;0;0;0;0;0;0;0;0;0;0;4;0;0.13793;0.93839;0.8124;0.90438;0.97875;speech;voice;0;0;0;0;2;8; Generic[Generic] ( [No] ( NO ) );0;0;0;0;/LetsGoPublic/PerformTask/query.travel_time.time;Confirmation;160.5;1;confimation;0;5;0;0.14706;initial;33;34;29;16;1;SDA_ASK_CONFIRM_TIME;UDA_REJECT_TIME;20061123/022/031.wav;veryAngry;1;1;1;1
2061123022; At what time do you wanna travel?; EIGHT THIRTY KEEP  ;complete;30;3;1;0;0;0;0;0;0;0;0;0;0;4;0;0.13333;0.66196;0.80738;0.81202;3.07475;speech;voice;0;0;0;0;4;7; TimeInformation[3_DateTime] ( [day_time] ( [date_time] ( [time_range] ( [time] ( [hour] ( EIGHT ) ) ) ) ) );0;0;0;0;exact_travel_time;Question;165.7;1;collection;0;5;0;0.14286;initial;34;35;30;17;2;SDA_ASK_TIME;UDA_TIME_INFORMATION;20061123/022/032.wav;veryAngry;1;1;1;1
2061123022; Leaving at 8 a.m. . Is this correct?; NO  ;complete;31;3;1;0;0;0;0;0;0;0;0;0;0;4;0;0.12903;0.88004;0.80973;0.8268;1.05875;speech;voice;0;0;0;0;2;8; Generic[Generic] ( [No] ( NO ) );0;0;0;0;/LetsGoPublic/PerformTask/query.travel_time.time;Confirmation;172.3;1;confimation;0;5;0;0.13889;initial;35;36;31;17;1;SDA_ASK_CONFIRM_TIME;UDA_REJECT_TIME;20061123/022/033.wav;veryAngry;1;1;1;1
2061123022; At what time would you like to travel?; EIGHT EIGHT P M  ;complete;32;3;1;0;0;0;0;0;0;0;0;0;0;4;0;0.125;0.84093;0.8107;0.79431;3.13875;speech;voice;0;0;0;0;5;8; TimeInformation[3_DateTime] ( [day_time] ( [date_time] ( [time_range] ( [time] ( [hour] ( EIGHT ) ) ) ) ) ) [3_DateTime] ( [day_time] ( [date_time] ( [time_range] ( [time] ( [hour] ( EIGHT ) ) ) [period_of_day] ( [pm] ( P M ) ) ) ) );0;0;0;0;exact_travel_time;Question;177.2;1;collection;0;5;0;0.13514;initial;36;37;32;18;2;SDA_ASK_TIME;UDA_TIME_INFORMATION;20061123/022/034.wav;veryAngry;1;1;1;1
2061123022; Leaving at 8 p.m. . Did I get that right?; NO  ;complete;33;3;1;0;0;0;0;0;0;0;0;0;0;4;0;0.12121;0.93783;0.81455;0.88627;1.05875;speech;voice;0;0;0;0;2;10; Generic[Generic] ( [No] ( NO ) );0;0;0;0;/LetsGoPublic/PerformTask/query.travel_time.time;Confirmation;183.5;1;confimation;0;5;0;0.13158;initial;37;38;33;18;1;SDA_ASK_CONFIRM_TIME;UDA_REJECT_TIME;20061123/022/035.wav;veryAngry;1;1;1;1
2061123022; At what time would you like to travel?; EIGHT EIGHT P M  ;complete;34;3;1;0;0;0;0;0;0;0;0;0;0;4;0;0.11765;0.83682;0.81521;0.87186;3.28275;speech;voice;0;0;0;0;5;8; TimeInformation[3_DateTime] ( [day_time] ( [date_time] ( [time_range] ( [time] ( [hour] ( EIGHT ) ) ) ) ) ) [3_DateTime] ( [day_time] ( [date_time] ( [time_range] ( [time] ( [hour] ( EIGHT ) ) ) [period_of_day] ( [pm] ( P M ) ) ) ) );0;0;0;0;exact_travel_time;Question;188.4;1;collection;0;5;0;0.12821;initial;38;39;34;19;2;SDA_ASK_TIME;UDA_TIME_INFORMATION;20061123/022/036.wav;veryAngry;1;1;1;1
2061123022; Leaving at 8 p.m. . Did I get that right?; NO  ;complete;35;3;1;0;0;0;0;0;0;0;0;0;0;4;0;0.11429;0.86841;0.81673;0.88102;1.52275;speech;voice;0;0;0;0;2;10; Generic[Generic] ( [No] ( NO ) );0;0;0;0;/LetsGoPublic/PerformTask/query.travel_time.time;Confirmation;195.1;1;confimation;0;5;0;0.125;initial;39;40;35;19;1;SDA_ASK_CONFIRM_TIME;UDA_REJECT_TIME;20061123/022/037.wav;veryAngry;1;1;1;1
2061123022; At what time would you like to travel?; EIGHT EIGHT A M  ;complete;36;3;1;0;0;0;0;0;0;0;0;0;0;4;0;0.11111;0.81627;0.81672;0.8405;3.87475;speech;voice;0;0;0;0;5;8; TimeInformation[3_DateTime] ( [day_time] ( [date_time] ( [time_range] ( [time] ( [hour] ( EIGHT ) ) ) ) ) ) [3_DateTime] ( [day_time] ( [date_time] ( [time_range] ( [time] ( [hour] ( EIGHT ) ) ) [period_of_day] ( [am] ( A M ) ) ) ) );0;0;0;0;exact_travel_time;Question;200.3;1;collection;0;5;0;0.12195;initial;40;41;36;20;2;SDA_ASK_TIME;UDA_TIME_INFORMATION;20061123/022/038.wav;veryAngry;1;1;1;1
2061123022; Leaving at 8 a.m. . Is this correct?; NO  ;complete;37;3;1;0;0;0;0;0;0;0;0;0;0;4;0;0.10811;0.93931;0.82003;0.87466;0.99475;speech;voice;0;0;0;0;2;8; Generic[Generic] ( [No] ( NO ) );0;0;0;0;/LetsGoPublic/PerformTask/query.travel_time.time;Confirmation;207.6;1;confimation;0;5;0;0.11905;initial;41;42;37;20;1;SDA_ASK_CONFIRM_TIME;UDA_REJECT_TIME;20061123/022/039.wav;veryAngry;1;1;1;1
2061123022; At what time do you want to travel?; EIGHT THIRTY EIGHT A M  ;complete;38;3;1;0;0;0;0;0;0;0;0;0;0;4;0;0.10526;0.84488;0.82068;0.86682;3.07475;speech;voice;0;0;0;0;6;8; TimeInformation[3_DateTime] ( [day_time] ( [date_time] ( [time_range] ( [time] ( [hour] ( EIGHT ) [minute] ( THIRTY EIGHT ) ) ) [period_of_day] ( [am] ( A M ) ) ) ) );0;0;0;0;exact_travel_time;Question;212.5;1;collection;0;5;0;0.11628;initial;42;43;38;21;2;SDA_ASK_TIME;UDA_TIME_INFORMATION;20061123/022/040.wav;veryAngry;1;1;1;1
2061123022; Leaving at 8 38 a.m. . Is this correct?;NO  ;complete;39;3;1;0;0;0;0;0;0;0;0;0;1;5;1;0.12821;0.89901;0.82269;0.8944;0.65875;speech;voice;0;0;0;0;2;9; Generic[Generic] ( [No] ( NO ) );0;0;0;0;/LetsGoPublic/PerformTask/query.travel_time.time;Confirmation;218.8;1;confimation;0;5;0;0.11364;initial;43;44;39;21;1;SDA_ASK_CONFIRM_TIME;UDA_REJECT_TIME;20061123/022/041.wav;garbage;1;1;1;1
2061123022; At what time do you want to travel?;HELP  ;complete;40;3;1;0;0;0;0;0;0;0;0;0;1;6;2;0.15;0.1488;0.80584;0.6309;1.68275;speech;voice;0;0;0;0;2;8; Generic[Generic] ( [Help] ( [general_help] ( HELP ) ) );0;0;0;0;exact_travel_time;Question;222.9;1;collection;0;5;0;0.11111;initial;44;45;40;22;2;SDA_ASK_TIME;UDA_REQUEST_HELP;20061123/022/042.wav;veryAngry;1;1;1;1
2061123022; So far, I know that you want to take the 54C from BLOOMFIELD to OAKLAND;;;40;2;1;0;0;0;0;0;0;0;0;0;0;6;2;0.15;0;0.80584;0.6309;0;none;;0;0;0;0;0;15;;0;0;0;0;get_query_specs;Announcement;225.1;1;collection;0;5;0;0.1087;initial;45;46;40;22;1;SDA_INFORM_NO_SCHEDULE;;;;1;1;1;1
2061123022; Right now, I need to know about what time you want to take the bus.;;no input;40;1;0.97561;1;1;0.02439;0;0;0;1;1;0.02439;0;6;1;0.14634;0;0.78619;0.34927;0;speech;;0;0;0;0;0;15;;0;0;0;0;exact_travel_time;Question;225.1;1;collection;0;5;0;0.10638;initial;46;47;40;23;2;SDA_INFORM_NO_SCHEDULE;;;;1;1;1;1
2061123022; For example, you can say, 10:30 in the morning, or I want to arrive by 3 p m, or i want the next bus.;YES  ;complete;41;1;0.97619;1;1;0.02381;0;0;0;1;1;0.02381;1;7;1;0.16667;0.86712;0.78812;0.33864;1.69875;speech;voice;0;0;0;0;2;24;Semantic no match;0;0;0;0;exact_travel_time;Question;225.1;2;collection;0;5;0;0.10417;Timeout1;47;48;41;24;2;SDA_EXPLAIN;UDA_UNQUALIFIED_UNRECOGNIZED;20061123/022/043.wav;veryAngry;1;1;1;1
2061123022; For example, you can say, 10:30 in the morning, or I want to arrive by 3 p m, or i want the next bus.; EIGHT THIRTY KEEP  ;complete;42;2;0.97674;1;1;0.02326;0;0;0;1;1;0.02326;0;7;1;0.16279;0.46873;0.78069;0.44528;3.28275;speech;voice;0;0;0;0;4;24; TimeInformation[3_DateTime] ( [day_time] ( [date_time] ( [time_range] ( [time] ( [hour] ( EIGHT ) ) ) ) ) );0;0;0;0;exact_travel_time;Question;234.2;3;collection;1;6;1;0.12245;Retry1;48;49;42;25;3;SDA_EXPLAIN;UDA_TIME_INFORMATION;20061123/022/045.wav;veryAngry;1;1;1;1
2061123022; Leaving at 8 a.m. . Is this correct?; NO  ;complete;43;3;0.97727;1;0;0.02273;0;0;0;1;0;0.02273;0;7;1;0.15909;0.93806;0.78427;0.75797;0.91475;speech;voice;0;0;0;0;2;8; Generic[Generic] ( [No] ( NO ) );0;0;0;0;/LetsGoPublic/PerformTask/query.travel_time.time;Confirmation;248;1;confimation;0;6;1;0.12;initial;49;50;43;25;2;SDA_ASK_CONFIRM_TIME;UDA_REJECT_TIME;20061123/022/046.wav;veryAngry;1;1;1;1
2061123022; At what time would you like to travel?; EIGHT THIRTY  ;complete;44;3;0.97778;1;0;0.02222;0;0;0;1;0;0.02222;0;7;0;0.15556;0.92184;0.78732;0.77621;1.92275;speech;voice;0;0;0;0;3;8; TimeInformation[3_DateTime] ( [day_time] ( [date_time] ( [time_range] ( [time] ( [hour] ( EIGHT ) [minute] ( THIRTY ) ) ) ) ) );0;0;0;0;exact_travel_time;Question;253.1;1;collection;0;6;1;0.11765;initial;50;51;44;26;2;SDA_ASK_TIME;UDA_TIME_INFORMATION;20061123/022/047.wav;veryAngry;1;1;1;1
2061123022; Leaving at 8 30 a.m. . Is this correct?;EIGHT  ;complete;45;3;0.97826;1;0;0.02174;0;0;0;1;0;0.02174;1;8;1;0.17391;0.51617;0.78143;0.79202;1.37875;speech;voice;0;0;0;0;2;9;Semantic no match;0;0;0;0;/LetsGoPublic/PerformTask/query.travel_time.time;Confirmation;258.7;1;confimation;0;6;0;0.11538;initial;51;52;45;26;1;SDA_ASK_CONFIRM_TIME;UDA_REJECT;20061123/022/048.wav;veryAngry;1;1;1;1
2061123022; Leaving at 8 30 a.m. . Did I get that right?; NO  ;complete;46;3;0.97872;1;0;0.02128;0;0;0;1;0;0.02128;0;8;1;0.17021;0.92722;0.78453;0.78841;1.63475;speech;voice;0;0;0;0;2;11;Semantic no match;0;0;0;0;/LetsGoPublic/PerformTask/query.travel_time.time;Confirmation;260.4;2;confimation;1;7;1;0.13208;Retry1;52;53;46;26;1;SDA_ASK_CONFIRM_TIME;UDA_REJECT;20061123/022/049.wav;angry;1;1;1;1
2061123022; Leaving at 8 a.m. . Did I get that right?; NO  ;complete;47;3;0.97917;1;0;0.02083;0;0;0;1;0;0.02083;0;8;1;0.16667;0.91997;0.78735;0.78779;2.05075;speech;voice;0;0;0;0;2;10; Generic[Generic] ( [No] ( NO ) );0;0;0;0;/LetsGoPublic/PerformTask/query.travel_time.time;Confirmation;266.3;3;confimation;1;8;2;0.14815;Retry2;53;54;47;26;0;SDA_ASK_CONFIRM_TIME;UDA_REJECT_TIME;20061123/022/050.wav;veryAngry;1;1;1;1
2061123022; At what time do you want to travel?; EIGHT THIRTY P M  ;complete;48;3;0.97959;1;0;0.02041;0;0;0;1;0;0.02041;0;8;0;0.16327;0.7164;0.7859;0.85453;3.15475;speech;voice;0;0;0;0;5;8; TimeInformation[3_DateTime] ( [day_time] ( [date_time] ( [time_range] ( [time] ( [hour] ( EIGHT ) [minute] ( THIRTY ) ) ) [period_of_day] ( [pm] ( P M ) ) ) ) );0;0;0;0;exact_travel_time;Question;272.2;1;collection;0;8;2;0.14545;initial;54;55;48;27;1;SDA_ASK_TIME;UDA_TIME_INFORMATION;20061123/022/051.wav;veryAngry;1;1;1;1
2061123022; Leaving at 8 30 p.m. . Is this correct?; YES  ;complete;49;3;0.98;1;0;0.02;0;0;0;1;0;0.02;0;8;0;0.16;0.93529;0.78889;0.85722;1.15475;speech;voice;0;0;0;0;2;9; Generic[Generic] ( [Yes] ( YES ) );0;0;0;0;/LetsGoPublic/PerformTask/query.travel_time.time;Confirmation;279.4;1;confimation;0;8;1;0.14286;initial;55;56;49;27;1;SDA_ASK_CONFIRM_TIME;UDA_CONFIRM_TIME;20061123/022/052.wav;veryAngry;1;1;1;1
2061123022; Right;;;49;2;0.98;1;0;0.02;0;0;0;1;0;0.02;0;8;0;0.16;0;0.78889;0.85722;0;none;;0;0;0;0;0;1;;0;0;0;0;confirm_okay;Announcement;285;1;confimation;0;8;0;0.14035;initial;56;57;49;27;1;SDA_CONFIRM_UNDERSTOOD;;;;1;1;1;1
2061123022; Hold on. Let me check that for you.;;no input;49;1;0.96078;2;1;0.03922;0;0;0;2;1;0.03922;0;8;0;0.15686;0;0.77342;0.55056;0;none;;0;0;0;0;0;8;;0;0;0;0;looking_up_database_first;wait;285;1;collection;0;8;0;0.13793;initial;57;58;49;27;0;SDA_ANNOUNCE_QUERYING;;;;1;1;1;1
2061123022; There is a 54C leaving PENN AVENUE AT MAIN at 8 33 p.m. . It will arrive at FIFTH AVENUE AT BIGELOW PITT at 8 52 p.m. .;;;49;0;0.96078;2;1;0.03922;0;0;0;2;1;0.03922;0;8;0;0.15686;0;0.77342;0.55056;0;none;;0;0;0;0;0;28;;0;0;0;0;result;Announcement;285;1;collection;0;8;0;0.13559;initial;58;59;49;27;0;SDA_DELIVER_RESULT;;;;1;1;1;1
2061123022; To get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.;;no input;49;0;0.94231;3;2;0.05769;0;0;0;3;2;0.05769;0;8;0;0.15385;0;0.75855;0.31176;0;speech;;0;0;0;0;0;45;;0;0;0;0;next_query;Question;285;1;collection;0;8;0;0.13333;initial;59;60;49;28;1;SDA_ASK_ANOTHER_QUERY;;;;1;1;1;1
2061123023; Welcome to the CMU Let's Go bus information system.;;;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.51999;0.51999;0;none;;0;0;0;0;0;9;;0;0;0;0;welcome;Announcement;0.2;1;collection;0;0;0;0;initial;0;1;0;0;0;SDA_GREETING;;;;;5;5;5
2061123023; To get help at any time, just say Help or press zero.;;;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.51999;0.51999;0;none;;0;0;0;0;0;12;;0;0;0;0;how_to_get_help;Announcement;0.2;1;collection;0;0;0;0;initial;1;2;0;0;0;SDA_OFFER_HELP;;;;;5;5;5
2061123023; What can I do for you?; GET DOES THE BUS ABOUT  ;no match;0;0;1;0;0;0;1;1;1;1;1;1;1;1;1;1;0;0;0;3.60275;speech;voice;0;0;0;0;6;6;Semantic no match;0;0;0;0;how_may_i_help_you;Question;0.2;1;collection;0;0;0;0;initial;2;3;1;1;1;SDA_ASK_BUS;UDA_UNQUALIFIED_UNRECOGNIZED;20061123/023/000.wav;neutral;4;5;5;5
2061123023; For example, you can say, when is the next 28X from DOWNTOWN to THE AIRPORT? or I'd like to go from MCKEESPORT to HOMESTEAD tomorrow at 10 a.m..;GET WHERE  ;no match;0;0;1;0;0;0;2;2;1;2;2;1;1;2;2;1;0;0;0;2.21075;speech;voice;0;0;0;0;3;28; [no_parse];0;0;0;0;how_may_i_help_you;Question;18.5;2;collection;1;1;1;0.25;Retry1;3;4;2;2;2;SDA_EXPLAIN;UDA_UNQUALIFIED_UNRECOGNIZED;20061123/023/001.wav;neutral;3;3;5;3
2061123023; (001): ";;;0;0;1;0;0;0;2;2;1;2;2;1;0;2;2;1;0;0;0;0;none;;0;0;0;0;0;2;;0;0;0;0;nonunderstanding_subsequent_moveon;Announcement;20.3;1;collection;0;1;1;0.2;initial;4;5;2;2;2;SDA_INFORM_NO_SCHEDULE;;;;3;3;4;3
2061123023; Where would you like to leave from?; FRANKSTOWN WE'RE GOING TO THE  ;complete;1;1;0.33333;0;0;0;2;1;0.66667;2;1;0.66667;0;2;1;0.66667;0.22931;0.07644;0.07644;3.81075;speech;voice;0;0;0;0;6;7; Disambiguation[DisambiguateArrival] ( GOING );0;0;0;0;query.departure_place;Question;20.3;1;collection;0;1;1;0.16667;initial;5;6;3;3;2;SDA_ASK_DEPARTURE;UDA_UNQUALIFIED_UNRECOGNIZED;20061123/023/002.wav;neutral;2;3;4;3
2061123023; Please use shorter answers because I have trouble understanding long sentences.;;no input;1;1;0.25;1;1;0.25;2;0;0.5;3;1;0.75;0;2;0;0.5;0;0.05733;0.07644;0;speech;;0;0;0;0;0;11;;0;0;0;0;nonunderstanding_askshortanswer;Question;28.9;1;collection;0;1;0;0.14286;initial;6;7;3;4;2;SDA_INFORM_SHORTER_ANSWER;;;;2;3;4;3
2061123023; Where are you leaving from?; FRANKSTOWN  ;complete;2;2;0.4;1;1;0.2;2;0;0.4;3;1;0.6;0;2;0;0.4;0.2413;0.09412;0.15687;2.08275;speech;voice;0;0;0;0;2;5; PlaceInformation[SinglePlace] ( [stop_name] ( [uncovered_place] ( [uncovered_stop] ( FRANKSTOWN ) ) ) );0;0;0;0;query.departure_place;Question;28.9;1;collection;0;1;0;0.125;initial;7;8;4;5;3;SDA_ASK_DEPARTURE;UDA_PLACE_INFORMATION;20061123/023/004.wav;neutral;2;3;4;3
2061123023; FRANKSTOWN . Did I get that right?; YES  ;complete;3;2;0.5;1;1;0.16667;2;0;0.33333;3;1;0.5;0;2;0;0.33333;0.82909;0.21662;0.3568;1.15475;speech;voice;0;0;0;0;2;7; Generic[Generic] ( [Yes] ( YES ) );0;0;0;0;/LetsGoPublic/PerformTask/uncovered_place;Confirmation;38;1;confimation;0;1;0;0.11111;initial;8;9;5;5;2;SDA_ASK_CONFIRM_NEIGHBORHOOD;UDA_CONFIRM;20061123/023/006.wav;neutral;3;4;4;4
2061123023; Alright;;;3;2;0.5;1;0;0.16667;2;0;0.33333;3;0;0.5;0;2;0;0.33333;0;0.21662;0.3568;0;none;;0;0;0;0;0;1;;0;0;0;0;confirm_okay;Announcement;42.9;1;confimation;0;1;0;0.1;initial;9;10;5;5;1;SDA_FILLER;;;;3;4;4;4
2061123023; I'm sorry but I do not have the schedule for buses serving FRANKSTOWN . Currently, I only cover some routes in the following neighborhoods: Downtown, Oakland, Shadyside, Squirrel Hill, Homestead, McKeesport, and the airport.;;;3;1;0.5;1;0;0.16667;2;0;0.33333;3;0;0.5;0;2;0;0.33333;0;0.21662;0.3568;0;none;;0;0;0;0;0;34;;0;0;0;0;uncovered_place;Announcement;42.9;1;collection;0;1;0;0.09091;initial;10;11;5;5;0;SDA_INFORM_NO_SCHEDULE;;;;3;3;4;3
2061123023; What can I do for you?;;no input;3;0;0.42857;2;1;0.28571;2;0;0.28571;4;1;0.57143;0;2;0;0.28571;0;0.18567;0.3568;0;speech;;0;0;0;0;0;6;;0;0;0;0;how_may_i_help_you;Question;42.9;1;collection;0;1;0;0.08333;initial;11;12;5;6;1;SDA_ASK_BUS;;;;3;3;3;3
2061123024; Welcome to the CMU Let's Go bus information system.;;;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.51999;0.51999;0;none;;0;0;0;0;0;9;;0;0;0;0;welcome;Announcement;0.2;1;collection;0;0;0;0;initial;0;1;0;0;0;SDA_GREETING;;;;;5;5;5
2061123024; To get help at any time, just say Help or press zero.;;;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.51999;0.51999;0;none;;0;0;0;0;0;12;;0;0;0;0;how_to_get_help;Announcement;0.2;1;collection;0;0;0;0;initial;1;2;0;0;0;SDA_OFFER_HELP;;;;;5;5;5
2061123024; What can I do for you?;  DTMF_ZERO  ;complete;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0.67475;speech;dtmf;0;0;0;0;3;6; Generic[DTMF_KEY] ( [DTMF_ZERO] ( DTMF_ZERO ) );0;0;0;0;how_may_i_help_you;Question;0.2;1;collection;0;0;0;0;initial;2;3;1;1;1;SDA_ASK_BUS;UDA_UNQUALIFIED_UNRECOGNIZED;20061123/024/000.wav;garbage;5;4;5;5
2061123024; I am an automated spoken dialogue system that can give you schedule information for bus routes in Pittsburgh's East End. You can ask me about the following buses: 28X, 54C, 56U, 59U, 61A, 61B, 61C, 61D, 61F, 64A, 69A, and 501.;;;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;none;;0;0;0;0;0;41;;0;0;0;0;get_query_specs;Announcement;12.6;1;collection;0;0;0;0;initial;3;4;1;1;1;SDA_INFORM_HELP;;;;5;1;4;4
